name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms)
御領(鹿児島),31.252032,130.468747,eco,1626.762,20.50000,20時間30分0秒
石垣,31.259228,130.445227,eco,1627.313,20.50000,20時間30分0秒
水成川,31.257145,130.430695,eco,1628.263,20.50000,20時間30分0秒
頴娃大川,31.257875,130.413394,eco,1629.096,20.50000,20時間30分0秒
松ヶ浦,31.258843,130.394551,eco,1629.988,20.50000,20時間30分0秒
薩摩塩屋,31.257132,130.376128,eco,1631.108,20.50000,20時間30分0秒
白沢(鹿児島),31.256898,130.356352,eco,1632.163,20.50000,20時間30分0秒
薩摩板敷,31.262313,130.330993,eco,1632.987,20.50000,20時間30分0秒
枕崎,31.27215,130.299439,eco,1633.728,20.50000,20時間30分0秒
北池袋,35.741283,139.716749,heat,826.719,19.26134,19時間15分41秒
下板橋,35.745721,139.714785,heat,826.261,19.25972,19時間15分35秒
大山(東京),35.748398,139.702589,heat,826.145,19.25932,19時間15分34秒
中板橋,35.756214,139.694628,heat,825.405,19.25670,19時間15分24秒
ときわ台(東京),35.758771,139.689015,cool,825.207,19.25601,19時間15分22秒
上板橋,35.763596,139.67641,cool,824.865,19.25480,19時間15分17秒
東武練馬,35.768698,139.661964,cool,824.522,19.25359,19時間15分13秒
下赤塚,35.770558,139.644482,eco,824.583,19.25380,19時間15分14秒
地下鉄赤塚,35.769939,139.644021,eco,824.658,19.25406,19時間15分15秒
成増,35.777723,139.632708,eco,823.977,19.25166,19時間15分6秒
地下鉄成増,35.776557,139.631497,eco,824.124,19.25218,19時間15分8秒
和光市,35.788507,139.612434,eco,823.108,19.24858,19時間14分55秒
朝霞,35.796736,139.600321,eco,822.396,19.24606,19時間14分46秒
志木,35.822105,139.575367,eco,820.012,19.23760,19時間14分15秒
柳瀬川,35.830723,139.562071,eco,819.281,19.23500,19時間14分6秒
みずほ台,35.838233,139.55078,eco,818.641,19.23272,19時間13分58秒
鶴瀬,35.845776,139.539347,eco,818.001,19.23045,19時間13分50秒
ふじみ野,35.860735,139.523389,eco,816.626,19.22554,19時間13分32秒
上福岡,35.873855,139.511782,eco,815.383,19.22110,19時間13分16秒
新河岸,35.890911,139.497257,eco,813.761,19.21530,19時間12分55秒
川越市,35.914146,139.476989,eco,811.563,19.20742,19時間12分27秒
霞ヶ関,35.925635,139.442897,eco,810.892,19.20501,19時間12分18秒
鶴ヶ島,35.936771,139.423825,eco,810.008,19.20183,19時間12分7秒
若葉,35.948919,139.408782,eco,808.946,19.19801,19時間11分53秒
坂戸,35.957181,139.394032,heat,808.306,19.19571,19時間11分45秒
北坂戸,35.972098,139.396932,heat,806.629,19.18965,19時間11分23秒
高坂,36.002572,139.397747,heat,803.292,19.17758,19時間10分39秒
東松山,36.034608,139.401651,heat,799.731,19.16465,19時間9分53秒
森林公園(埼玉),36.045239,139.374947,heat,799.053,19.16218,19時間9分44秒
つきのわ,36.04352,139.345541,heat,799.776,19.16481,19時間9分53秒
武蔵嵐山,36.044001,139.32829,heat,800.042,19.16578,19時間9分57秒
東武竹沢,36.0754,139.237591,cool,798.346,19.15960,19時間9分35秒
みなみ寄居,36.091111,139.236389,cool,796.664,19.15346,19時間9分12秒
男衾,36.107415,139.234442,cool,794.932,19.14713,19時間8分50秒
鉢形,36.11378,139.208649,cool,794.747,19.14645,19時間8分47秒
玉淀,36.117071,139.200052,cool,794.559,19.14577,19時間8分45秒
浅草(その他),35.711883,139.798214,heat,828.795,19.26865,19時間16分7秒
とうきょうスカイツリー,35.71043,139.809332,heat,828.802,19.26867,19時間16分7秒
押上（スカイツリー前）,35.710702,139.812935,heat,828.723,19.26839,19時間16分6秒
曳舟,35.718418,139.816634,heat,827.824,19.26523,19時間15分55秒
東向島,35.724324,139.819306,heat,827.139,19.26282,19時間15分46秒
鐘ヶ淵,35.733712,139.820344,heat,826.093,19.25913,19時間15分33秒
堀切,35.742977,139.817727,heat,825.110,19.25566,19時間15分20秒
牛田(東京),35.744555,139.811816,heat,825.017,19.25534,19時間15分19秒
京成関屋,35.744008,139.81183,eco,825.077,19.25555,19時間15分20秒
小菅,35.759039,139.812935,cool,823.410,19.24965,19時間14分59秒
五反野,35.765852,139.809643,cool,822.707,19.24716,19時間14分50秒
梅島,35.772437,139.797916,cool,822.145,19.24517,19時間14分43秒
西新井,35.777323,139.790372,eco,821.714,19.24364,19時間14分37秒
竹ノ塚,35.794368,139.790788,eco,819.835,19.23697,19時間14分13秒
谷塚,35.814926,139.801483,eco,817.428,19.22840,19時間13分42秒
草加,35.828476,139.803397,eco,815.912,19.22299,19時間13分23秒
獨協大学前〈草加松原〉,35.84333,139.800622,eco,814.319,19.21730,19時間13分2秒
新田(埼玉),35.854086,139.795391,eco,813.211,19.21333,19時間12分48秒
蒲生,35.866851,139.791686,eco,811.861,19.20849,19時間12分31秒
越谷,35.887529,139.786213,eco,809.668,19.20061,19時間12分2秒
北越谷,35.901724,139.780008,eco,808.197,19.19531,19時間11分43秒
大袋,35.92437,139.777868,eco,805.742,19.18645,19時間11分11秒
せんげん台,35.935832,139.774478,eco,804.532,19.18208,19時間10分55秒
武里,35.949102,139.770675,eco,803.130,19.17700,19時間10分37秒
一ノ割,35.96412,139.766219,eco,801.546,19.17125,19時間10分16秒
春日部,35.980095,139.752345,heat,799.995,19.16561,19時間9分56秒
北春日部,35.990655,139.744012,heat,798.959,19.16184,19時間9分43秒
姫宮,36.004384,139.738674,heat,797.532,19.15664,19時間9分24秒
東武動物公園,36.024604,139.726901,heat,795.490,19.14917,19時間8分57秒
和戸,36.039562,139.701156,heat,794.239,19.14459,19時間8分41秒
鷲宮,36.09626,139.656945,cool,788.712,19.12428,19時間7分27秒
花崎,36.109891,139.633522,cool,787.590,19.12015,19時間7分13秒
加須,36.122992,139.595584,cool,786.769,19.11712,19時間7分2秒
南羽生,36.14959,139.55696,cool,784.500,19.10872,19時間6分31秒
羽生,36.170345,139.533949,cool,782.621,19.10175,19時間6分6秒
川俣,36.208778,139.52652,eco,778.552,19.08662,19時間5分12秒
茂林寺前,36.226331,139.527058,eco,776.627,19.07943,19時間4分46秒
館林,36.246606,139.527811,eco,774.401,19.07111,19時間4分16秒
多々良,36.273732,139.500179,eco,771.921,19.06181,19時間3分43秒
県,36.290615,139.472336,eco,770.571,19.05674,19時間3分24秒
福居,36.305208,139.458634,eco,769.226,19.05167,19時間3分6秒
東武和泉,36.315595,139.45509,eco,768.158,19.04765,19時間2分52秒
足利市,36.32948,139.448113,eco,766.772,19.04242,19時間2分33秒
野州山辺,36.32633,139.431981,eco,767.408,19.04482,19時間2分41秒
韮川,36.307913,139.401704,eco,769.968,19.05447,19時間3分16秒
太田(群馬),36.294228,139.378779,eco,771.882,19.06166,19時間3分42秒
細谷(群馬),36.282523,139.348509,eco,773.723,19.06857,19時間4分7秒
木崎,36.271393,139.312988,cool,775.608,19.07563,19時間4分32秒
世良田,36.272931,139.282038,cool,776.039,19.07724,19時間4分38秒
境町,36.277191,139.256177,cool,776.083,19.07740,19時間4分39秒
剛志,36.295428,139.223792,heat,774.749,19.07241,19時間4分21秒
新伊勢崎,36.318052,139.201816,heat,772.741,19.06489,19時間3分54秒
杉戸高野台,36.051536,139.714582,eco,792.723,19.13903,19時間8分21秒
幸手,36.074297,139.714937,eco,790.223,19.12985,19時間7分47秒
南栗橋,36.113157,139.713004,cool,785.993,19.11425,19時間6分51秒
新古河,36.192686,139.686904,heat,777.685,19.08338,19時間5分0秒
柳生,36.206756,139.659645,heat,776.574,19.07924,19時間4分45秒
板倉東洋大前,36.222404,139.648493,cool,775.040,19.07350,19時間4分25秒
藤岡,36.255628,139.64555,heat,771.453,19.06005,19時間3分36秒
静和,36.31651,139.684864,heat,764.163,19.03255,19時間1分57秒
新大平下,36.339024,139.701886,heat,761.429,19.02218,19時間1分20秒
新栃木,36.390149,139.742308,heat,755.199,18.99844,18時間59分54秒
合戦場,36.407647,139.741057,heat,753.302,18.99119,18時間59分28秒
家中,36.429783,139.747344,heat,750.780,18.98151,18時間58分53秒
東武金崎,36.466288,139.749468,cool,746.750,18.96600,18時間57分58秒
楡木,36.507497,139.745164,cool,742.306,18.94883,18時間56分56秒
樅山,36.532667,139.741875,cool,739.603,18.93834,18時間56分18秒
新鹿沼,36.556998,139.74478,cool,736.895,18.92780,18時間55分40秒
北鹿沼,36.580811,139.737646,cool,734.403,18.91808,18時間55分5秒
板荷,36.619476,139.707739,cool,730.657,18.90343,18時間54分12秒
下小代,36.651303,139.713849,cool,727.078,18.88937,18時間53分22秒
明神,36.676566,139.712301,eco,724.342,18.87860,18時間52分43秒
下今市,36.72563,139.692666,eco,719.307,18.85868,18時間51分31秒
上今市,36.727962,139.681026,eco,719.248,18.85845,18時間51分30秒
北大宮,35.91716,139.624726,heat,808.827,19.19758,19時間11分51秒
大宮公園,35.92374,139.632903,heat,807.979,19.19453,19時間11分40秒
大和田(埼玉),35.929359,139.65051,heat,807.090,19.19132,19時間11分29秒
七里,35.936464,139.665948,cool,806.074,19.18765,19時間11分16秒
岩槻,35.950239,139.693197,cool,804.150,19.18069,19時間10分50秒
東岩槻,35.963273,139.712192,cool,802.435,19.17448,19時間10分28秒
豊春,35.968014,139.72601,eco,801.709,19.17184,19時間10分19秒
八木崎,35.978376,139.741785,eco,800.339,19.16686,19時間10分1秒
藤の牛島,35.98026,139.778038,eco,799.604,19.16419,19時間9分51秒
南桜井(埼玉),35.980441,139.807988,eco,799.157,19.16256,19時間9分45秒
川間,35.979172,139.83385,heat,798.933,19.16174,19時間9分42秒
七光台,35.970884,139.852906,heat,799.580,19.16410,19時間9分51秒
清水公園,35.959364,139.85967,heat,800.754,19.16837,19時間10分6秒
愛宕(千葉),35.950154,139.864817,heat,801.696,19.17179,19時間10分18秒
野田市,35.943652,139.870728,heat,802.331,19.17410,19時間10分27秒
梅郷,35.931575,139.891086,heat,803.385,19.17792,19時間10分41秒
運河,35.914392,139.906063,heat,805.077,19.18405,19時間11分3秒
江戸川台,35.897344,139.91045,heat,806.895,19.19062,19時間11分26秒
初石,35.883783,139.917861,heat,808.290,19.19565,19時間11分44秒
流山おおたかの森,35.872051,139.925898,heat,809.477,19.19992,19時間12分0秒
豊四季,35.86657,139.93929,heat,809.908,19.20147,19時間12分5秒
新柏,35.838128,139.966994,eco,812.689,19.21146,19時間12分41秒
増尾,35.829704,139.976604,eco,813.497,19.21436,19時間12分52秒
逆井,35.823336,139.983812,eco,814.109,19.21655,19時間13分0秒
高柳,35.808211,139.998936,eco,815.590,19.22184,19時間13分19秒
六実,35.793715,139.999195,eco,817.184,19.22753,19時間13分39秒
新鎌ヶ谷,35.780221,139.999455,cool,818.668,19.23282,19時間13分58秒
鎌ヶ谷,35.763765,139.997266,cool,820.508,19.23936,19時間14分22秒
馬込沢,35.741586,139.992199,cool,823.013,19.24825,19時間14分54秒
塚田,35.722102,139.982859,cool,825.273,19.25624,19時間15分22秒
新船橋,35.710993,139.979765,cool,826.535,19.26069,19時間15分38秒
小村井,35.710316,139.827595,heat,828.566,19.26784,19時間16分4秒
東あずま,35.707067,139.831883,heat,828.866,19.26890,19時間16分8秒
亀戸水神,35.699976,139.833422,heat,829.625,19.27156,19時間16分18秒
大師前,35.778989,139.781647,heat,821.653,19.24343,19時間14分36秒
一本松(埼玉),35.94008,139.370062,eco,810.597,19.20395,19時間12分14秒
西大家,35.931698,139.356321,eco,811.757,19.20812,19時間12分29秒
川角,35.937438,139.346426,eco,811.311,19.20652,19時間12分23秒
武州長瀬,35.942023,139.325561,cool,811.192,19.20609,19時間12分22秒
東毛呂,35.947058,139.315303,cool,810.832,19.20479,19時間12分17秒
武州唐沢,35.952127,139.30912,heat,810.394,19.20322,19時間12分12秒
野州平川,36.401554,139.753764,cool,753.772,18.99299,18時間59分35秒
野州大塚,36.408759,139.772574,cool,752.694,18.98886,18時間59分20秒
壬生,36.422472,139.80496,cool,750.701,18.98121,18時間58分52秒
国谷,36.451442,139.823824,eco,747.243,18.96790,18時間58分4秒
おもちゃのまち,36.466774,139.829506,eco,745.478,18.96109,18時間57分40秒
安塚,36.485678,139.835572,eco,743.315,18.95273,18時間57分10秒
西川田,36.514227,139.850247,eco,739.967,18.93975,18時間56分23秒
江曽島,36.530951,139.860818,eco,737.977,18.93202,18時間55分55秒
南宇都宮,36.543783,139.872017,eco,736.406,18.92590,18時間55分33秒
東武宇都宮,36.559373,139.880427,eco,734.573,18.91875,18時間55分7秒
大谷向,36.73224,139.691916,cool,718.598,18.85587,18時間51分21秒
大桑(栃木),36.76079,139.713546,cool,715.119,18.84205,18時間50分31秒
新高徳,36.779816,139.710623,heat,713.089,18.83396,18時間50分2秒
小佐越,36.802252,139.706465,heat,710.708,18.82446,18時間49分28秒
東武ワールドスクウェア,36.808594,139.709155,heat,709.970,18.82151,18時間49分17秒
鬼怒川温泉,36.822622,139.716552,heat,708.315,18.81488,18時間48分54秒
鬼怒川公園,36.841,139.72287,heat,706.202,18.80641,18時間48分23秒
新藤原,36.852505,139.732963,heat,704.777,18.80068,18時間48分2秒
渡瀬(群馬),36.261807,139.537515,cool,772.575,19.06426,19時間3分51秒
田島,36.290229,139.564943,cool,769.005,19.05084,19時間3分3秒
佐野市,36.306153,139.57583,cool,767.082,19.04359,19時間2分37秒
堀米,36.328467,139.580279,cool,764.570,19.03409,19時間2分3秒
吉水,36.345621,139.579337,eco,762.713,19.02706,19時間1分37秒
田沼,36.367094,139.581919,eco,760.325,19.01799,19時間1分5秒
多田(栃木),36.37809,139.592984,heat,758.937,19.01271,19時間0分46秒
葛生,36.397937,139.609207,heat,756.496,19.00340,19時間0分12秒
三枚橋,36.313369,139.354938,cool,770.248,19.05552,19時間3分20秒
治良門橋,36.333039,139.341328,cool,768.369,19.04845,19時間2分54秒
藪塚,36.358737,139.315737,cool,766.070,19.03977,19時間2分23秒
阿左美,36.387339,139.308854,heat,763.099,19.02852,19時間1分43秒
新桐生,36.39505,139.320078,heat,762.044,19.02452,19時間1分28秒
相老,36.410261,139.304178,eco,760.704,19.01943,19時間1分10秒
赤城,36.425615,139.276784,eco,759.579,19.01515,19時間0分55秒
成島(群馬),36.249171,139.505682,cool,774.504,19.07149,19時間4分17秒
本中野,36.25843,139.469546,cool,774.129,19.07009,19時間4分12秒
篠塚,36.256788,139.446077,cool,774.726,19.07233,19時間4分20秒
東小泉,36.259696,139.428456,cool,774.727,19.07233,19時間4分20秒
小泉町(群馬),36.261562,139.42021,heat,774.674,19.07213,19時間4分20秒
西小泉,36.258712,139.408525,heat,775.197,19.07409,19時間4分27秒
竜舞,36.278894,139.409002,eco,772.992,19.06583,19時間3分57秒
椎名町,35.726572,139.694363,heat,828.661,19.26818,19時間16分5秒
東長崎,35.73003,139.683294,heat,828.444,19.26742,19時間16分3秒
江古田,35.737557,139.672814,heat,827.775,19.26506,19時間15分54秒
桜台(東京),35.738797,139.662602,heat,827.791,19.26512,19時間15分54秒
練馬,35.737893,139.654368,heat,828.014,19.26590,19時間15分57秒
中村橋,35.736767,139.637456,heat,828.393,19.26724,19時間16分2秒
富士見台,35.735867,139.62969,heat,828.610,19.26800,19時間16分5秒
練馬高野台,35.740622,139.616749,heat,828.288,19.26686,19時間16分1秒
石神井公園,35.743563,139.606981,cool,828.116,19.26626,19時間15分59秒
大泉学園,35.749406,139.586732,cool,827.792,19.26512,19時間15分54秒
保谷,35.748222,139.567753,cool,828.220,19.26663,19時間16分0秒
ひばりヶ丘,35.751485,139.545852,cool,828.212,19.26660,19時間16分0秒
東久留米,35.760445,139.533739,cool,827.426,19.26383,19時間15分50秒
清瀬,35.772221,139.519917,eco,826.362,19.26008,19時間15分36秒
秋津,35.778614,139.496539,eco,826.046,19.25897,19時間15分32秒
所沢,35.786627,139.473324,eco,825.555,19.25724,19時間15分26秒
西所沢,35.789303,139.455959,eco,825.555,19.25723,19時間15分26秒
小手指,35.800535,139.438016,eco,824.632,19.25397,19時間15分14秒
狭山ヶ丘,35.810445,139.416975,eco,823.911,19.25142,19時間15分5秒
武蔵藤沢,35.820963,139.412736,eco,822.836,19.24762,19時間14分51秒
稲荷山公園,35.845112,139.39842,eco,820.450,19.23916,19時間14分21秒
入間市,35.842904,139.390294,eco,820.833,19.24052,19時間14分26秒
仏子,35.83769,139.360115,eco,821.934,19.24442,19時間14分40秒
元加治,35.84058,139.345316,heat,821.884,19.24424,19時間14分39秒
飯能,35.851189,139.318824,heat,821.206,19.24184,19時間14分31秒
高麗,35.881982,139.304414,heat,818.116,19.23085,19時間13分51秒
武蔵横手,35.885256,139.280667,cool,818.198,19.23115,19時間13分52秒
東吾野,35.892439,139.260281,cool,817.797,19.22972,19時間13分47秒
吾野,35.908502,139.226787,cool,816.684,19.22575,19時間13分33秒
西吾野,35.927082,139.202425,cool,815.133,19.22021,19時間13分13秒
正丸,35.938324,139.181521,cool,814.319,19.21730,19時間13分2秒
芦ヶ久保,35.976505,139.135982,heat,811.077,19.20568,19時間12分20秒
横瀬,35.985548,139.097818,heat,810.867,19.20492,19時間12分18秒
西武秩父,35.990061,139.083548,eco,810.670,19.20421,19時間12分15秒
小竹向原,35.743803,139.678572,eco,827.004,19.26234,19時間15分44秒
新桜台,35.74077,139.6683,cool,827.490,19.26405,19時間15分51秒
豊島園,35.742054,139.647979,cool,827.654,19.26463,19時間15分53秒
下山口,35.77941,139.441097,eco,826.886,19.26193,19時間15分43秒
西武球場前,35.77093,139.41966,eco,828.178,19.26648,19時間15分59秒
多摩湖,35.765881,139.442747,cool,828.336,19.26703,19時間16分1秒
西武園ゆうえんち,35.769042,139.440166,cool,828.035,19.26597,19時間15分58秒
西武新宿,35.696254,139.7,cool,831.905,19.27956,19時間16分46秒
下落合,35.715846,139.695391,cool,829.822,19.27226,19時間16分20秒
中井,35.715106,139.686967,cool,830.027,19.27298,19時間16分23秒
新井薬師前,35.715778,139.672582,cool,830.167,19.27347,19時間16分24秒
沼袋,35.719458,139.663841,cool,829.893,19.27251,19時間16分21秒
野方,35.719658,139.652733,cool,830.038,19.27301,19時間16分23秒
都立家政,35.722313,139.644839,cool,829.866,19.27241,19時間16分21秒
鷺ノ宮,35.722605,139.63892,cool,829.923,19.27261,19時間16分21秒
下井草,35.723852,139.624688,cool,830.004,19.27289,19時間16分22秒
井荻,35.72469,139.615303,cool,830.056,19.27308,19時間16分23秒
上井草,35.725326,139.602937,heat,830.177,19.27350,19時間16分25秒
上石神井,35.726189,139.592266,heat,830.248,19.27375,19時間16分26秒
武蔵関,35.7276,139.576417,heat,830.341,19.27408,19時間16分27秒
東伏見,35.728761,139.563529,heat,830.417,19.27435,19時間16分28秒
西武柳沢,35.728621,139.552477,heat,830.608,19.27502,19時間16分30秒
田無,35.727307,139.539259,heat,830.963,19.27626,19時間16分35秒
花小金井,35.726129,139.513228,eco,831.512,19.27818,19時間16分41秒
小平,35.736963,139.488491,eco,830.732,19.27545,19時間16分32秒
久米川,35.749575,139.472653,eco,829.616,19.27153,19時間16分18秒
東村山,35.76006,139.465839,cool,828.584,19.26790,19時間16分4秒
航空公園,35.798272,139.465641,eco,824.412,19.25320,19時間15分12秒
新所沢,35.805854,139.457069,heat,823.728,19.25078,19時間15分3秒
入曽,35.832481,139.427304,heat,821.328,19.24227,19時間14分32秒
狭山市,35.856936,139.413015,cool,818.906,19.23367,19時間14分1秒
新狭山,35.873993,139.433499,cool,816.690,19.22577,19時間13分33秒
南大塚,35.889663,139.454189,cool,814.625,19.21839,19時間13分6秒
本川越,35.913524,139.481125,cool,811.561,19.20742,19時間12分27秒
萩山,35.740759,139.476903,cool,830.509,19.27467,19時間16分29秒
小川(東京),35.737573,139.463493,cool,831.080,19.27667,19時間16分36秒
東大和市,35.732829,139.434249,cool,832.090,19.28021,19時間16分49秒
玉川上水,35.731751,139.418435,eco,832.476,19.28156,19時間16分54秒
武蔵砂川,35.728876,139.392319,eco,833.239,19.28423,19時間17分3秒
西武立川,35.7262,139.370124,heat,833.916,19.28660,19時間17分12秒
西武園,35.767684,139.448904,heat,828.035,19.26597,19時間15分58秒
恋ヶ窪,35.711385,139.463944,heat,833.934,19.28666,19時間17分12秒
鷹の台,35.723097,139.461155,cool,832.701,19.28235,19時間16分56秒
一橋学園,35.72217,139.480039,cool,832.489,19.28161,19時間16分54秒
青梅街道,35.73098,139.476628,cool,831.582,19.27843,19時間16分42秒
八坂(東京),35.744925,139.467676,cool,830.207,19.27361,19時間16分25秒
武蔵大和,35.756427,139.444008,cool,829.347,19.27059,19時間16分14秒
新小金井,35.695908,139.526603,heat,834.602,19.28899,19時間17分20秒
多磨,35.676821,139.51713,heat,836.843,19.29680,19時間17分48秒
白糸台,35.666517,139.509862,heat,838.087,19.30113,19時間18分4秒
競艇場前,35.656232,139.499721,heat,839.377,19.30561,19時間18分20秒
是政,35.656242,139.488592,heat,839.557,19.30624,19時間18分22秒
京成上野,35.711232,139.773571,heat,829.209,19.27010,19時間16分12秒
新三河島,35.73714,139.773834,heat,826.359,19.26007,19時間15分36秒
町屋,35.742354,139.781499,heat,825.679,19.25767,19時間15分28秒
町屋駅前,35.74275,139.781145,eco,825.640,19.25753,19時間15分27秒
千住大橋,35.74243,139.796934,eco,825.456,19.25688,19時間15分25秒
堀切菖蒲園,35.747649,139.827545,eco,824.463,19.25338,19時間15分12秒
お花茶屋,35.747585,139.83988,cool,824.303,19.25281,19時間15分10秒
青砥,35.745883,139.856292,cool,824.270,19.25269,19時間15分10秒
京成高砂,35.750932,139.866875,cool,823.574,19.25023,19時間15分1秒
京成小岩,35.742158,139.88371,cool,824.318,19.25286,19時間15分10秒
江戸川,35.737723,139.896226,cool,824.643,19.25401,19時間15分14秒
国府台,35.736301,139.90322,heat,824.709,19.25424,19時間15分15秒
市川真間,35.73121,139.911717,heat,825.160,19.25584,19時間15分21秒
菅野,35.728272,139.919413,heat,825.385,19.25663,19時間15分24秒
鬼越,35.719776,139.937932,heat,826.086,19.25911,19時間15分33秒
京成中山,35.716998,139.944203,heat,826.313,19.25991,19時間15分36秒
東中山,35.714385,139.952683,heat,826.495,19.26055,19時間15分38秒
京成西船,35.711627,139.958863,heat,826.722,19.26135,19時間15分41秒
海神,35.705888,139.971888,heat,827.194,19.26301,19時間15分47秒
大神宮下,35.693945,139.991431,heat,828.272,19.26681,19時間16分1秒
船橋競馬場,35.689606,139.997998,heat,828.671,19.26821,19時間16分6秒
谷津,35.685257,140.007658,heat,829.035,19.26949,19時間16分10秒
京成津田沼,35.68364,140.024823,heat,829.010,19.26940,19時間16分10秒
京成大久保,35.686016,140.048629,heat,828.470,19.26750,19時間16分3秒
実籾,35.686852,140.068289,heat,828.152,19.26639,19時間15分59秒
八千代台,35.701465,140.090942,eco,826.284,19.25981,19時間15分35秒
京成大和田,35.712309,140.108578,eco,824.891,19.25489,19時間15分18秒
勝田台,35.715445,140.126053,eco,824.352,19.25299,19時間15分11秒
東葉勝田台,35.716909,140.125725,cool,824.194,19.25243,19時間15分9秒
志津,35.717406,140.144982,eco,823.931,19.25149,19時間15分5秒
ユーカリが丘,35.721801,140.156354,eco,823.324,19.24935,19時間14分58秒
京成臼井,35.730017,140.180796,cool,822.158,19.24522,19時間14分43秒
京成佐倉,35.725205,140.229633,cool,822.189,19.24533,19時間14分43秒
大佐倉,35.729908,140.25079,cool,821.459,19.24274,19時間14分34秒
京成酒々井,35.736867,140.270132,cool,820.501,19.23934,19時間14分22秒
宗吾参道,35.752669,140.280975,cool,818.650,19.23276,19時間13分58秒
公津の杜,35.760446,140.294904,cool,817.657,19.22922,19時間13分45秒
東成田,35.770091,140.387225,cool,815.751,19.22242,19時間13分21秒
京成曳舟,35.718441,139.820012,heat,827.776,19.26506,19時間15分54秒
八広,35.727687,139.828738,heat,826.641,19.26106,19時間15分40秒
四ツ木,35.731962,139.834918,heat,826.088,19.25911,19時間15分33秒
京成立石,35.738281,139.848558,cool,825.209,19.25601,19時間15分22秒
柴又,35.756323,139.875188,cool,822.871,19.24774,19時間14分52秒
検見川,35.652512,140.066656,heat,831.959,19.27975,19時間16分47秒
京成稲毛,35.637783,140.085505,heat,833.371,19.28469,19時間17分5秒
みどり台,35.624994,140.097413,eco,834.650,19.28916,19時間17分21秒
西登戸,35.617615,140.102801,eco,835.405,19.29179,19時間17分30秒
新千葉,35.612455,140.108557,eco,835.912,19.29356,19時間17分37秒
千葉中央,35.607354,140.117809,eco,836.374,19.29517,19時間17分43秒
千葉寺,35.590311,140.132236,eco,838.100,19.30118,19時間18分4秒
大森台,35.584126,140.149398,eco,838.600,19.30292,19時間18分10秒
学園前(千葉),35.560364,140.158416,cool,841.130,19.31169,19時間18分42秒
おゆみ野,35.550029,140.166264,cool,842.190,19.31535,19時間18分55秒
ちはら台,35.534017,140.17029,heat,843.917,19.32132,19時間19分17秒
千葉ニュータウン中央,35.800175,140.116159,eco,815.111,19.22013,19時間13分12秒
印旛日本医大,35.787512,140.203112,heat,815.575,19.22179,19時間13分18秒
成田湯川,35.799657,140.291078,heat,813.358,19.21386,19時間12分50秒
笹塚,35.673758,139.667251,cool,834.855,19.28987,19時間17分24秒
代田橋,35.671092,139.659413,cool,835.263,19.29130,19時間17分29秒
明大前,35.668758,139.650352,cool,835.655,19.29267,19時間17分34秒
下高井戸,35.66615,139.641372,cool,836.076,19.29413,19時間17分39秒
桜上水,35.66768,139.63129,cool,836.060,19.29408,19時間17分39秒
上北沢,35.668857,139.62329,cool,836.052,19.29405,19時間17分39秒
八幡山,35.669982,139.614927,cool,836.056,19.29406,19時間17分39秒
芦花公園,35.670479,139.608247,cool,836.104,19.29423,19時間17分39秒
千歳烏山,35.667921,139.60067,cool,836.501,19.29561,19時間17分44秒
仙川,35.662257,139.584908,cool,837.365,19.29862,19時間17分55秒
つつじヶ丘,35.657936,139.575103,cool,837.991,19.30080,19時間18分3秒
柴崎,35.653997,139.56658,cool,838.555,19.30276,19時間18分10秒
国領,35.650087,139.558036,cool,839.118,19.30471,19時間18分17秒
布田,35.649904,139.551557,cool,839.240,19.30514,19時間18分18秒
調布,35.652181,139.543988,heat,839.110,19.30469,19時間18分17秒
西調布,35.657169,139.529822,eco,838.790,19.30357,19時間18分13秒
飛田給,35.660121,139.523666,eco,838.565,19.30279,19時間18分10秒
武蔵野台,35.664159,139.511289,eco,838.322,19.30195,19時間18分7秒
多磨霊園,35.666197,139.502615,eco,838.240,19.30166,19時間18分6秒
東府中,35.668766,139.495257,eco,838.078,19.30110,19時間18分4秒
府中(東京),35.672245,139.4799,eco,837.949,19.30065,19時間18分2秒
中河原,35.659549,139.457602,eco,839.705,19.30675,19時間18分24秒
聖蹟桜ヶ丘,35.650814,139.446979,heat,840.837,19.31067,19時間18分38秒
百草園,35.657362,139.431285,heat,840.384,19.30910,19時間18分33秒
高幡不動,35.662361,139.412953,heat,840.147,19.30828,19時間18分30秒
南平,35.654559,139.392008,heat,841.356,19.31247,19時間18分45秒
平山城址公園,35.647371,139.379926,heat,842.349,19.31590,19時間18分57秒
長沼(東京),35.642788,139.365849,heat,843.092,19.31847,19時間19分7秒
北野(東京),35.644479,139.354489,heat,843.105,19.31852,19時間19分7秒
京王八王子,35.657416,139.343851,heat,841.880,19.31428,19時間18分51秒
京王多摩川,35.644499,139.536606,cool,840.068,19.30801,19時間18分29秒
京王稲田堤,35.633895,139.531099,cool,841.317,19.31233,19時間18分44秒
京王よみうりランド,35.632934,139.517597,cool,841.637,19.31344,19時間18分48秒
稲城,35.636166,139.500398,cool,841.561,19.31318,19時間18分47秒
若葉台,35.619325,139.472189,cool,843.862,19.32113,19時間19分16秒
京王永山,35.630102,139.448204,heat,843.080,19.31843,19時間19分6秒
小田急永山,35.629972,139.447943,cool,843.098,19.31849,19時間19分7秒
京王多摩センター,35.62518,139.42402,heat,844.022,19.32168,19時間19分18秒
